"sum","classification","zeroes","range","stdev","iqr","imgmean","snr","snrsoft10","zeroessnrsoft10","snrhard10","zeroessnrhard10","snrsoft20","zeroessnrsoft20","snrhard20","zeroessnrhard20","snrsoft30","zeroessnrsoft30","snrhard30","zeroessnrhard30","shannonentropy","pca_sum_2","pca_sum_1","sum_sobel","std_sobel","zeroes_sobel","range_sobel","iqr_sobel","sum_canny","zeroes_canny"
20101.4015115412,"high",14,0.984601736068726,0.190041508153033,0.255741078406572,0.363523609511378,1.91286426341475,1.46021043532038,4341,1.82659561237796,4341,1.09574979770562,10977,1.5487717298412,10977,0.79477637488264,20526,1.16871634567494,20526,2.70742945978618,0.570866440332315,0.362526272336842,529193.300858782,7.13454000836952,44,59.2647660925106,8.63293343168791,10483,43857
20614.3419712765,"high",8,0.98501068353653,0.180204613041756,0.222998380661011,0.372799876506013,2.06875878598973,1.59239968434751,3561,1.9907616001855,3561,1.19683608925943,9465,1.69277630273349,9465,0.85772922019986,17971,1.29109526081128,17971,2.65864098265879,0.538533214245189,0.333191632733001,525669.734168797,7.50399200029835,62,62.1351852817709,8.07404854575615,10836,43504
21249.90960422,"high",9,0.952785730361938,0.179723117227639,0.228558160364628,0.384293793479095,2.13825466310127,1.65964848494641,3018,2.05905332757574,3018,1.26045774229804,7853,1.79853916109537,7853,0.920457083311726,16036,1.37868271874763,16036,2.66632381792734,0.576079537909292,0.349747103406338,550874.833783626,7.6448788817531,16,60.1978508752597,8.74405943715394,10847,43493
21318.6539430592,"high",0,0.949770451683435,0.154646353769832,0.196409657597542,0.38553699983831,2.49302353686349,1.89503614174148,1002,2.44272688878868,1002,1.38387370208091,5870,2.05208830092053,5870,0.976913209626394,14438,1.49398662105483,14438,2.53005054031809,0.446179102558909,0.293190956613632,556267.370843404,7.55020814803374,13,52.1527204467801,8.96967202658104,11367,42973
21567.1010976165,"high",0,0.915061888867058,0.155027168020682,0.196713961660862,0.390030040104465,2.51588186176782,1.95098620838813,1334,2.45511216460305,1334,1.46027965052983,4865,2.16504209520679,4865,1.04100717962613,12405,1.61335066744728,12405,2.53616098785095,0.411065498369269,0.223215160335609,585602.347142732,7.86892474562168,13,55.904494452593,9.02576888046516,11112,43228
20863.0546488374,"high",19,0.997128307819366,0.166057409658551,0.209214262664318,0.377297718620468,2.27209203971248,1.73302179083934,2727,2.18874357329483,2727,1.27345139466708,7792,1.86124859895085,7792,0.877495880616105,17147,1.34460701080023,17147,2.59609176566142,0.553516552582454,0.360385605991904,508343.124931367,6.91962970690653,29,54.8412481623094,8.05835888735849,11341,42999
21840.2160925137,"high",37,0.968308866024017,0.192684488467634,0.237604506313801,0.394969185700841,2.04982346447252,1.63859419635974,4697,1.96065825421328,4697,1.29594394408894,8608,1.77247180213929,8608,0.966879254615399,15165,1.43047664871103,15165,2.70846765477151,0.622311180648835,0.468464496788549,534597.85916681,7.8132668637885,79,57.3160099797605,8.75879525308766,11029,43311
20308.7480262976,"high",434,0.982458174228668,0.19475144401889,0.223636820912361,0.367273365637616,1.88585695725055,1.50502197054706,6324,1.79697367574903,6324,1.18019601128437,10761,1.61103269920041,10761,0.855346711643889,17478,1.30563944808156,17478,2.66904733447148,0.676899998278389,0.485713074125068,509923.07790087,7.57094761610942,561,68.5588251066192,8.43942431521159,10833,43507
20999.4600266245,"high",6,0.998354613780975,0.173553632981665,0.202044174075127,0.379764540412045,2.18816819842754,1.71736002452412,4441,2.07999473667249,4441,1.32347786535164,8666,1.83409907145393,8666,0.943287730420212,15514,1.44146962235385,15514,2.60170149677218,0.585370810555785,0.3907684689339,513308.420908053,7.62730357379,30,67.000466416287,7.86909568892931,10865,43475
21017.2037211157,"high",0,0.976887988930685,0.16021169413258,0.20821338146925,0.380085426090779,2.37239502489904,1.82132996624029,2737,2.27147922452544,2737,1.36622992790896,7349,1.95017588517058,7349,0.96840898612441,15372,1.45647175353909,15372,2.56432484610323,0.525496868310551,0.392439220356936,516575.889704353,7.57264101280114,18,66.1296075899442,8.33595447314188,11095,43245
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
207135359.800806,"high",24830,52037.7256469727,8236.25211501699,2563.76348876953,3745.93749639767,0.45481093148761,0.356752473024509,45412,0.398807508569118,45412,0.310058255465156,48411,0.351902382439648,48411,0.27481345606689,50088,0.312203397025009,50088,1.37232531680435,0.66670756320762,0.523692326279251,234891.420251163,8.82427542565177,26647,101.195973240045,4.66703867564862,4983,49357
0.000016745685376446,"high",0,4.74276742340432e-08,1.54020881719557e-09,8.92670284682851e-11,3.02837192137695e-10,0.196620866441412,0.0724118282903236,54518,0.0976464441083671,54518,0.0473111040502687,55021,0.0634179256685008,55021,0.0355157520096734,55165,0.0457789332414517,55165,0.191265970115939,0.791373186965095,0.668770631980618,32801.2922012385,2.99438799838926,40146,76.7662849172734,0.176776695296637,2959,51381
0.0000142335965242788,"high",0,5.42402334805561e-08,1.33569774744205e-09,8.97653442327511e-11,2.57407344550759e-10,0.192713767050749,0.0533598638871883,54840,0.0742059355355006,54840,0.0350153118097526,55167,0.0440058459002752,55167,0.0279937144629492,55228,0.0335257302204996,55228,0.0629243805525741,0.70451266559547,0.473098293775723,26387.1975843888,2.73381639091471,41439,68.2023643285187,0,2746,51594
0.0000166092274045018,"high",0,5.28109569393931e-08,1.55225299130456e-09,8.77543243488752e-11,3.00369419207571e-10,0.193505453614963,0.059970163554139,54604,0.0884930073819982,54604,0.0412081696744139,55126,0.0503986485296619,55126,0.0345640533006123,55195,0.0408254328494183,55195,0.0855782301596476,0.826527903408514,0.703814430718832,28669.5182512884,2.84563345124263,40879,70.4915775110757,0,2860,51480
0.0000130230547442062,"high",0,2.72930252593705e-08,9.15897465920097e-10,1.01789150181309e-10,2.35515312937756e-10,0.257141570646405,0.0810317701926603,54344,0.110678869661137,54344,0.0501650803578487,54992,0.0676452007510272,54992,0.0363099739186398,55157,0.047542123949803,55157,0.149982048177383,0.685568637315851,0.48598808573947,44703.8226963357,3.31926457126362,37081,86.4445270101005,0.5,2308,52032
0.0000152408360939257,"high",0,3.35900156475765e-08,9.97931039339118e-10,1.13261891876502e-10,2.75622759221747e-10,0.276194194144195,0.0845816053903839,54353,0.115407643768051,54353,0.0462905667338591,55009,0.067189922827396,55009,0.0247818808975409,55206,0.0380185478723631,55206,0.186628988460825,0.522877072114748,0.3164247620441,43178.7427206714,3.02087409444466,37084,81.8162957484632,0.5,3461,50879
0.0000166270309122807,"high",0,4.33612912499979e-08,1.14438945171158e-09,1.35152007600258e-10,3.0069138657915e-10,0.262752672291261,0.0594501937290359,54745,0.0830802555988399,54745,0.0379052431602423,55133,0.0496298878118815,55133,0.0272241739104041,55214,0.0363769552867726,55214,0.177772575060459,0.723740284530938,0.529347713932304,33486.3185213331,2.60744159323831,37287,79.4254760766343,0.5,2527,51813
0.0000225169740141879,"high",0,3.61148254573778e-08,1.41259160998949e-09,1.91092118853858e-10,4.07208008069082e-10,0.288270159039181,0.0945610667613241,53987,0.129728714548343,53987,0.0590023185588275,54881,0.0791193528116634,54881,0.0431737111153095,55097,0.0569073627493391,55097,0.265311674355367,0.758543322556949,0.636770046164265,48434.1479130767,3.15358941212536,34978,80.2846498404272,0.559016994374947,2765,51575
0.0000293436755247475,"high",0,7.43804837168907e-08,1.94465926219229e-09,3.10392057650995e-10,5.30665428326597e-10,0.272883501312388,0.0738569832431015,54670,0.094755543517851,54670,0.0455525438976793,55066,0.0610882473603274,55066,0.027681930186099,55204,0.0394240101343201,55204,0.120454546331434,0.742280148592493,0.550536251916647,32943.0148727343,2.3886393227156,36308,57.3350896048833,0.5,3643,50697
0.0000248689320671753,"high",0,1.35159165067939e-07,2.0607121393766e-09,2.33305635281931e-10,4.49741971700942e-10,0.218245898156836,0.0359271364271794,55090,0.0517308014914191,55090,0.0185306229168677,55240,0.0284462411333148,55240,0.0122204983734517,55279,0.0163189102490342,55279,0.0447538013672863,0.854841902804612,0.457228242853087,17004.927400024,1.67118944028806,41464,63.6054734279999,0,2848,51492
0.0000177227153467805,"high",0,1.23370386423654e-07,1.65169706522282e-09,1.36699604327134e-10,3.20506281589636e-10,0.194046649557011,0.0194653184484604,55222,0.027208965225628,55222,0.0143977828163893,55275,0.0172255838833633,55275,0.0124421439982578,55281,0.015222174867577,55281,0.0186537459220714,0.805054573841547,0.711212494591919,14742.5970448219,1.70015976755184,43131,72.9884408656604,0,2472,51868
0.000863932094650848,"high",16808,2.32506096153884e-07,2.89734708308072e-08,1.61245523599973e-08,1.5623771966342e-08,0.539244057350885,0.36014984313903,44074,0.429112695675335,44074,0.268032616887027,48652,0.341215444973448,48652,0.194379980002812,51455,0.260972513286047,51455,1.34419828616908,0.562455434179885,0.376832227985579,232444.290784862,8.54854032362097,19878,82.0679977214017,4.56207189772366,6129,48211
0.00087936218432442,"high",17141,2.07059898116313e-07,2.78504591820398e-08,1.74284235932021e-08,1.59028172801725e-08,0.571007363872404,0.389579416820131,42574,0.462321621254144,42574,0.296795644524617,47690,0.369487604303492,47690,0.227138734843549,50718,0.288765160529793,50718,1.37607516765728,0.547272366580494,0.346410774115905,251900.955839863,8.44136577484614,19023,78.8071221400706,5.53680864758753,6499,47841
0.000866601902318009,"high",14884,2.27735924340777e-07,2.71897058433145e-08,1.65280100716814e-08,1.56720540783783e-08,0.576396602769126,0.362693975485301,44198,0.430762817313696,44198,0.27858617917482,48859,0.341038594685687,48859,0.207329843281961,51456,0.264664721668806,51456,1.38029484900144,0.537548644203924,0.382845493349616,223799.418126455,7.21170473436087,16976,63.0359520432586,4.56804994378301,6734,47606
0.000877196324595466,"high",15165,2.20020453411962e-07,2.63563847900925e-08,1.80217645251446e-08,1.58636488099585e-08,0.601890165752996,0.365677097404502,43570,0.44122332567251,43570,0.277310312269443,49001,0.336799300292724,49001,0.212132846690733,51406,0.26680011967406,51406,1.42513361191357,0.491657365307733,0.302250510546788,241432.544873917,7.69111577853855,16091,74.0474932053746,5.02804634027969,7119,47221
0.000896525867879094,"high",14842,2.75028014584677e-07,2.72556050584156e-08,1.88983491078432e-08,1.6213213756494e-08,0.5948579648753,0.3301947362092,44933,0.413431156591933,44933,0.225593753591002,50429,0.292083856659933,50429,0.150536260218472,53034,0.199945662264413,53034,0.921285066718855,0.467046655176255,0.287116479893559,214932.471174139,7.05901636576448,16136,67.7905782539137,4.37321392113398,7032,47308
0.000926826175071428,"high",14755,3.01340890018764e-07,2.83464852217289e-08,2.06727461815603e-08,1.67611793813554e-08,0.591296566408422,0.303820330830721,46460,0.376967681710959,46460,0.220190769418821,51046,0.27374795722798,51046,0.146519244112604,53065,0.199012323723749,53065,0.95105225441167,0.462855113569781,0.245776522822393,185925.808100387,6.36242374836709,16598,86.9577842978994,3.4323825544365,6798,47542
0.000957012277712007,"high",14209,2.79190118135375e-07,2.92649113381544e-08,1.96674498909033e-08,1.7307079675058e-08,0.591393545501493,0.332584348045703,45341,0.404132320461557,45341,0.243399675533443,49829,0.311014976895863,49829,0.166367584641287,52641,0.217384307913124,52641,0.95132550499692,0.526868845232149,0.3801262880048,205633.807669647,7.03123893246769,15539,67.8861639069406,3.87701560481771,7202,47138
0.000907739850976269,"high",13678,2.65650811570595e-07,2.97619248306322e-08,1.76953687362221e-08,1.64160129299817e-08,0.551577662513471,0.313511241820932,45940,0.380429237170864,45940,0.240477860655262,50329,0.293328715643552,50329,0.186903280695438,52297,0.231513888873957,52297,0.898508233655397,0.563119055345008,0.353578681879834,204773.598922853,7.47774133655428,15952,83.1002782787158,3.64434493427831,7139,47201
0.000846272612114378,"high",12605,2.55719044162106e-07,2.83074901869001e-08,1.41939482047222e-08,1.53044092179249e-08,0.540648751156588,0.32072459576737,46268,0.380110276640622,46268,0.244185324619297,49936,0.305620119540273,49936,0.179339882677151,52343,0.229160050970719,52343,0.827854525621229,0.507939690495905,0.294481903448113,204503.830112463,7.36165451012215,15188,81.384312063198,3.57508741151877,7471,46869
0.000841276000160694,"high",13520,2.45583123614779e-07,2.80847011019335e-08,1.32723308720201e-08,1.52140480353135e-08,0.5417201336804,0.347171338998038,45599,0.403592928569587,45599,0.269313394593283,49393,0.326475816545173,49393,0.20241883396003,51749,0.254684833246465,51749,0.837431915171802,0.524684476918325,0.316966520464332,210244.017325654,7.3424013183825,16388,73.8465469741138,3.87701560481771,7372,46968
0.000231046087837798,"high",1226,1.64882422382107e-07,8.91294630691147e-09,3.76272088304076e-09,4.17835083618702e-09,0.468795692502596,0.188980499341596,50010,0.288198051049655,50010,0.0753717787810931,54494,0.112044063748313,54494,0.0465604887231886,55047,0.0639891129441912,55047,0.592594594164039,0.419251267901412,0.253370986260122,102482.195332775,4.34178201983388,30074,64.1153745212488,1.90599053674881,4447,49893
0.000224403517684499,"high",1155,1.22886959275094e-07,7.63367583957893e-09,5.18024618962472e-09,4.05822333775497e-09,0.531621125004283,0.25721865925112,48836,0.333576470013897,48836,0.108511485274626,53486,0.175224651282395,53486,0.0432301077378291,54984,0.0716239268951567,54984,0.545959965683424,0.414291734821117,0.242682046994328,125924.409062158,4.71814665924925,28591,67.4101253522051,2.5,4841,49499
0.000235015672417426,"high",786,1.26469231531701e-07,7.98944942896028e-09,4.60041997437896e-09,4.2501387517619e-09,0.53196891595007,0.261655548780719,48564,0.340612317509923,48564,0.111034433711734,53434,0.177563977925527,53434,0.0465658264243944,54974,0.072939091725419,54974,0.583264466354765,0.41015572148019,0.253540804190234,128847.038408474,4.75758566472994,28098,73.4370478709486,2.79508497187474,5115,49225
0.000225272662997324,"high",456,2.88808081450043e-07,8.52829370575183e-09,3.57309591041107e-09,4.07394138811712e-09,0.477697125436649,0.0965376457671104,53764,0.159282284790564,53764,0.0213814238959144,55219,0.0347552288291053,55219,0.00967286263252335,55277,0.0172066490639641,55277,0.267270038554765,0.440140290912422,0.287222719931549,57577.2306941799,2.25125219495047,31194,52.3035013168335,1.18585412256314,4242,50098
0.0002168433670722,"high",362,1.77071314055866e-07,7.77856231808199e-09,3.67573790603641e-09,3.92150186400825e-09,0.504142244241247,0.199709348121706,51021,0.274463765077705,51021,0.0513170730255505,54866,0.0853157757023145,54866,0.0152801049074946,55254,0.0259583980232383,55254,0.564483692721787,0.384060441048149,0.251559461175434,85809.6572914443,3.18702606801945,30623,60.9861664642073,1.76776695296637,4434,49906
0.000191439570999067,"high",652,1.37875261430054e-07,7.60936729440597e-09,2.89251540731789e-09,3.462087149144e-09,0.454977005997484,0.249146449302793,50553,0.291024302074606,50553,0.117008248875266,53623,0.173016922689741,53623,0.0241624108125329,55138,0.0517889720040756,55138,0.477622613812857,0.484440707525814,0.314841863058971,88994.5562399334,3.55564885112173,32013,66.5922762037761,1.60078105935821,4081,50259
0.000188665260897186,"high",1248,1.14679821194841e-07,7.70796092375369e-09,2.65334030461201e-09,3.41191516379459e-09,0.442648217543509,0.262618587467304,49496,0.315404278923825,49496,0.158227516944776,52781,0.211438526724078,52781,0.0703829327646184,54684,0.10366799936321,54684,0.807168592910444,0.639957168599353,0.525595317400217,100858.336753028,4.16260949091325,33079,62.5911834845771,1.74104853464801,4075,50265
0.000203089168154937,"high",1966,8.25294890205449e-08,7.80816446640649e-09,2.79699706843851e-09,3.67276418104269e-09,0.470374848896208,0.31862939011197,46207,0.390068008710612,46207,0.207581790986829,50755,0.281241856693963,50755,0.1197053349624,53403,0.180715118829816,53403,0.885276092278945,0.695868594724086,0.552267503393313,146033.532816923,6.02565937218483,32604,101.37569358579,2.69258240356725,3836,50504
0.000239159246134561,"high",1168,1.35437602466483e-07,8.23212557459399e-09,5.25981798271084e-09,4.32507317228301e-09,0.525389601153688,0.2653058019709,48425,0.34853755990445,48425,0.107664071004529,53580,0.172386517532484,53580,0.0380853837795368,55078,0.0603537491877699,55078,0.631335777341176,0.488344108059505,0.323770634425715,107609.387131218,3.92665425299961,30694,72.3327812958965,2.45586033804856,4392,49948
0.000278980490869901,"high",773,1.35525851874265e-07,8.71834003407277e-09,6.97634853581945e-09,5.04522010398403e-09,0.578690448441612,0.311523375375787,45971,0.418912275818196,45971,0.115269967907738,53446,0.18038117764132,53446,0.0447550017840974,55054,0.0646883276178809,55054,0.720995251012629,0.481917641428423,0.290265267098644,119306.519988106,4.14819160702216,29103,58.3044273619079,2.75,4852,49488
0.0000887605957617894,"high",21925,5.65813365938084e-07,9.85782300910493e-09,1.23132094798084e-10,1.60519017219671e-09,0.162834144081723,0.0421079879036488,55014,0.0605311320597669,55014,0.0216561176796769,55230,0.0309631245963715,55230,0.015528439544804,55269,0.0207067383087849,55269,0.0427977260132777,0.410023346658259,0.253423050580681,21855.2705246892,1.72803114911051,43202,53.0380170255261,0,2812,51528
0.0000897538354208577,"high",20547,5.62271679882542e-07,9.85271701671379e-09,1.30823490929188e-10,1.62315240561447e-09,0.164741604053076,0.0422395116865806,55011,0.0608106938514486,55011,0.0218798023180397,55229,0.0312224918106062,55229,0.0156334895542655,55268,0.0210704440007455,55268,0.0429905414037244,0.404456014517653,0.250009997850882,22202.2547499407,1.73572863085517,42967,52.6604690446259,0,2871,51469
0.0000874231435284292,"high",20661,5.34158061782364e-07,9.48001273711926e-09,1.3115851113521e-10,1.58100302966633e-09,0.16677224741227,0.0433256589603504,55000,0.0621972539801185,55000,0.0220214465180746,55224,0.0323053024832534,55224,0.0154396047594232,55268,0.021020077115649,55268,0.0410905043858962,0.409486114132746,0.248958565517714,22725.7144710282,1.75686721892433,42855,52.6604690446259,0,2894,51446
0.0000829631506595784,"high",20491,4.92665151341498e-07,8.877436434864e-09,1.18760598577516e-10,1.50034632992582e-09,0.169006710544676,0.0449487951903468,54982,0.064426067747419,54982,0.02237965628868,55219,0.0334632026031665,55219,0.0152843922738494,55269,0.0206512155797138,55269,0.039099886664947,0.41808529797675,0.25051335787495,23349.3156859274,1.77605163900879,42642,52.6604690446259,0,2548,51792
0.0000803680209471329,"high",20701,4.87791567138629e-07,8.59590810994439e-09,1.16292772286974e-10,1.45341473067008e-09,0.169082162359165,0.0434774701904847,54998,0.0626454204911867,54998,0.0214284408589972,55224,0.0322505691041905,55224,0.0147885946881251,55273,0.0191183459479793,55273,0.036936646913383,0.427743598839195,0.258242766007846,22843.4088953755,1.7322502385329,42625,52.6604690446259,0,2920,51420
0.0000821973762158445,"high",20545,5.14647410909674e-07,8.87709797166192e-09,1.17145931843865e-10,1.48649768908862e-09,0.167453112924283,0.0419680035652696,55012,0.0609307268801733,55012,0.0207667821918912,55228,0.0312666664278984,55228,0.0145327978612051,55273,0.0190726995166871,55273,0.0375310457503903,0.440474381353679,0.266923246291631,22153.0763314759,1.69692366163303,42820,52.6604690446259,0,2880,51460
0.0000814909705210521,"high",20244,5.26447195170476e-07,8.91809136894135e-09,1.13965384004877e-10,1.47372270184194e-09,0.165250908616435,0.0408693782153421,55021,0.0597792552530171,55021,0.0202581559673515,55231,0.0305068298060299,55231,0.0143485271435738,55274,0.0186650241891725,55274,0.0377509299952764,0.447941384871693,0.273106819125035,21526.8706357123,1.67065278758605,42958,52.6604690446259,0,2864,51476
0.0000817082929689385,"high",20126,5.32052979451691e-07,8.9491396839729e-09,1.14920007537878e-10,1.4776528676385e-09,0.165116750863197,0.0401107250735085,55031,0.0585336734199633,55031,0.0201057109767767,55232,0.0302367924749927,55232,0.0143163918119766,55274,0.0186526367939443,55274,0.0375532887039077,0.449513961565455,0.27519917582088,21325.9099865868,1.65497295234392,43001,52.6604690446259,0,2907,51433
0.0000824675864234315,"high",19999,5.02208479247201e-07,8.85684349196323e-09,1.21965194888052e-10,1.49138430308578e-09,0.168387790123996,0.0436852789405982,54998,0.0627184685735975,54998,0.0217066895971113,55220,0.0331785787596563,55220,0.0147239915842913,55273,0.0191099329593102,55273,0.0381684653252415,0.437554858256808,0.262929260247255,22651.9314042508,1.73068883530947,42782,52.6604690446259,0,2909,51431
0.0000835794480573777,"high",20016,4.88112561924936e-07,8.87308245936625e-09,1.32571831984452e-10,1.51149175450987e-09,0.170345735141272,0.0455156200570979,54981,0.0646679296198935,54981,0.0226738024696159,55216,0.0341374045857535,55216,0.0152124581903923,55270,0.0202754407397186,55270,0.0389081199896824,0.417109935373492,0.249608850071068,23604.0656688431,1.77996021188782,42641,52.6604690446259,0,2564,51776
